ID,county,township,name,address,vaccineCnt
5064,新北市,板橋區,典揚牙醫診所,新北市板橋區國慶路１６１號（１樓）,"{""BNT"": 500, ""AZ"": 500}"
5065,新北市,板橋區,嘉得牙醫診所,新北市板橋區館前東路１０８號１樓及２樓,"{""BNT"": 500, ""AZ"": 500}"
5066,新北市,板橋區,加洲牙醫診所,新北市板橋區雙十路２段１５８號１樓及２樓,"{""BNT"": 500, ""AZ"": 500}"
5067,新北市,板橋區,德恩牙醫診所,新北市板橋區金門街５４號１樓及夾層,"{""BNT"": 500, ""AZ"": 500}"
5068,新北市,板橋區,康宸牙醫診所,新北市板橋區新海路１８０號１樓,"{""BNT"": 500, ""AZ"": 500}"
5069,新北市,板橋區,蔡進富牙醫診所,新北市板橋區陽明街２８３號１樓,"{""BNT"": 500, ""AZ"": 500}"
5070,新北市,板橋區,微美牙醫診所,新北市板橋區忠孝路５２號１樓,"{""BNT"": 500, ""AZ"": 500}"
5071,新北市,板橋區,潔美牙醫診所,新北市板橋區漢生東路２８１號１樓２樓、２８３號１樓２樓,"{""BNT"": 500, ""AZ"": 500}"
5072,新北市,板橋區,麗晶牙醫診所,新北市板橋區民生路２段２３８號１－４樓,"{""BNT"": 500, ""AZ"": 500}"
5073,新北市,板橋區,史丹佛牙醫診所,新北市板橋區新府路１之２號２樓,"{""BNT"": 500, ""AZ"": 500}"
5074,新北市,板橋區,尚美牙醫診所,新北市板橋區中正路２０７號１、２樓,"{""BNT"": 500, ""AZ"": 500}"
5075,新北市,板橋區,尚誠牙醫診所,新北市板橋區自由路５３號１樓,"{""BNT"": 500, ""AZ"": 500}"
5076,新北市,板橋區,鼎極牙醫診所,新北市板橋區忠孝路６１號１樓、６３號１樓,"{""BNT"": 500, ""AZ"": 500}"
5077,新北市,板橋區,靜思牙醫診所,新北市板橋區實踐路９３巷１０號１樓,"{""BNT"": 500, ""AZ"": 500}"
5078,新北市,板橋區,環球牙醫診所,新北市板橋區重慶路２７６之１１號１樓及２樓,"{""BNT"": 500, ""AZ"": 500}"
5079,新北市,板橋區,米蘭時尚牙醫診所,新北市板橋區仁化街４０號１樓,"{""BNT"": 500, ""AZ"": 500}"
5080,新北市,板橋區,悅美牙醫診所,新北市板橋區文化路１段２７號１樓－３樓、２９號１樓－３樓,"{""BNT"": 500, ""AZ"": 500}"
5081,新北市,板橋區,上安牙醫診所,新北市板橋區中正路３１７號,"{""BNT"": 500, ""AZ"": 500}"
5082,新北市,板橋區,御品牙醫診所,新北市板橋區長江路２段１６５、１６７號１樓,"{""BNT"": 500, ""AZ"": 500}"
5083,新北市,板橋區,汎宇牙醫診所,新北市板橋區篤行路二段１０４號、１０６號（１、２樓）,"{""BNT"": 500, ""AZ"": 500}"
5084,新北市,板橋區,旺福牙醫診所,新北市板橋區南雅南路２段１５８號１樓,"{""BNT"": 500, ""AZ"": 500}"
5085,新北市,板橋區,信安牙醫診所,新北市板橋區中山路１段２６７號(１、２樓),"{""BNT"": 500, ""AZ"": 500}"
5086,新北市,板橋區,上品牙醫診所,新北市板橋區中山路２段３６９號(１樓),"{""BNT"": 500, ""AZ"": 500}"
5087,新北市,板橋區,新板耀美牙醫診所,新北市板橋區文化路１段８５號１、２樓,"{""BNT"": 500, ""AZ"": 500}"
5088,新北市,板橋區,樂真牙醫診所,新北市板橋區新民街２９號１樓及２樓,"{""BNT"": 500, ""AZ"": 500}"
5089,新北市,板橋區,永盛牙醫診所,新北市板橋區陽明街６９號１樓,"{""BNT"": 500, ""AZ"": 500}"
5090,新北市,板橋區,新優植牙醫診所,新北市板橋區民生路２段２４９號２樓,"{""BNT"": 500, ""AZ"": 500}"
5091,新北市,板橋區,品皓牙醫診所,新北市板橋區溪城路８５號１樓及２樓,"{""BNT"": 500, ""AZ"": 500}"
5092,新北市,板橋區,康祐臻品牙醫診所,新北市板橋區民生路３段３２之１號１樓,"{""BNT"": 500, ""AZ"": 500}"
5093,新北市,板橋區,艾美牙醫診所,新北市板橋區莒光路２１號１、２樓,"{""BNT"": 500, ""AZ"": 500}"
5094,新北市,板橋區,絕美牙醫診所,新北市板橋區文化路１段１３８號１樓、２樓,"{""BNT"": 500, ""AZ"": 500}"
5095,新北市,板橋區,瀚美牙醫診所,新北市板橋區文化路１段１３８號１樓、２樓,"{""BNT"": 500, ""AZ"": 500}"
5096,新北市,板橋區,東豪牙醫診所,新北市板橋區文化路２段２４１號１、２樓,"{""BNT"": 500, ""AZ"": 500}"
5097,新北市,板橋區,板橋雙十牙醫診所,新北市板橋區雙十路２段１５８號１樓及２樓,"{""BNT"": 500, ""AZ"": 500}"
5098,新北市,板橋區,嘉品牙醫診所,新北市板橋區大仁街７０號１樓,"{""BNT"": 500, ""AZ"": 500}"
5099,新北市,三重區,惠大牙醫診所,新北市三重區溪尾街２０２號,"{""BNT"": 500, ""AZ"": 500}"
5100,新北市,三重區,重陽牙醫診所,新北市三重區三民街６５－３號１樓,"{""BNT"": 500, ""AZ"": 500}"
5101,新北市,三重區,弘益牙醫診所,新北市三重區三和路４段３６０－２號,"{""BNT"": 500, ""AZ"": 500}"
5102,新北市,三重區,三重新欣牙醫診所,新北市三重區車路頭街２２號,"{""BNT"": 500, ""AZ"": 500}"
5103,新北市,三重區,大洋牙醫診所,新北市三重區三和路２段１７４號,"{""BNT"": 500, ""AZ"": 500}"
5104,新北市,三重區,蔡立人牙醫診所,新北市三重區三和路４段３６４號,"{""BNT"": 500, ""AZ"": 500}"
5105,新北市,三重區,聯大牙醫診所,新北市三重區大同南路５１號,"{""BNT"": 500, ""AZ"": 500}"
5106,新北市,三重區,光明牙醫診所,新北市三重區重新５段５７５號,"{""BNT"": 500, ""AZ"": 500}"
5107,新北市,三重區,厚德牙醫診所,新北市三重區忠孝路１段１１７號,"{""BNT"": 500, ""AZ"": 500}"
5108,新北市,三重區,仁貴牙醫診所,新北市三重區大智街２３８－２號１樓,"{""BNT"": 500, ""AZ"": 500}"
5109,新北市,三重區,周牙醫診所,新北市三重區重新路３段３１－１號,"{""BNT"": 500, ""AZ"": 500}"
5110,新北市,三重區,惠翔牙醫診所,新北市三重區三民街３１１號１樓,"{""BNT"": 500, ""AZ"": 500}"
5111,新北市,三重區,和國牙醫診所,新北市三重區中正北路６１號１樓,"{""BNT"": 500, ""AZ"": 500}"
5112,新北市,三重區,明德牙醫診所,新北市三重區正義北路２９３號１樓,"{""BNT"": 500, ""AZ"": 500}"
5113,新北市,三重區,頌恩牙醫診所,新北市三重區碧華街３６２號,"{""BNT"": 500, ""AZ"": 500}"
5114,新北市,三重區,莊牙醫診所,新北市三重區正義北路２５４號,"{""BNT"": 500, ""AZ"": 500}"
5115,新北市,三重區,三和牙醫診所,新北市三重區三和路２段６７號,"{""BNT"": 500, ""AZ"": 500}"
5116,新北市,三重區,英仁牙醫診所,新北市三重區大同北路８７號,"{""BNT"": 500, ""AZ"": 500}"
5117,新北市,三重區,久敦牙醫診所,新北市三重區中正北路３４２號,"{""BNT"": 500, ""AZ"": 500}"
5118,新北市,三重區,李牙醫診所,新北市三重區信義街４６號１樓,"{""BNT"": 500, ""AZ"": 500}"
5119,新北市,三重區,林牙醫診所,新北市三重區重新路３段１０９號,"{""BNT"": 500, ""AZ"": 500}"
5120,新北市,三重區,正光牙醫診所,新北市三重區集賢路１２７號１樓、２樓,"{""BNT"": 500, ""AZ"": 500}"
5121,新北市,三重區,三富牙醫診所,新北市三重區正義北路１０號１、２樓,"{""BNT"": 500, ""AZ"": 500}"
5122,新北市,三重區,翁牙醫診所,新北市三重區自強路１段２８４號,"{""BNT"": 500, ""AZ"": 500}"
5123,新北市,三重區,星輝牙醫診所,新北市三重區中正北路１８４號,"{""BNT"": 500, ""AZ"": 500}"
5124,新北市,三重區,正揚牙醫診所,新北市三重區大榮街３號,"{""BNT"": 500, ""AZ"": 500}"
5125,新北市,三重區,上宏牙醫診所,新北市三重區中華路６０號,"{""BNT"": 500, ""AZ"": 500}"
5126,新北市,三重區,平成牙醫診所,新北市三重區五華街９７號,"{""BNT"": 500, ""AZ"": 500}"
5127,新北市,三重區,吾佳牙醫診所,新北市三重區龍門路１４５號,"{""BNT"": 500, ""AZ"": 500}"
5128,新北市,三重區,文陽牙醫診所,新北市三重區三陽路４７號１樓,"{""BNT"": 500, ""AZ"": 500}"
5129,新北市,三重區,龍門牙醫診所,新北市三重區龍門路６７號,"{""BNT"": 500, ""AZ"": 500}"
5130,新北市,三重區,碧華牙醫診所,新北市三重區五華街２３號１樓,"{""BNT"": 500, ""AZ"": 500}"
5131,新北市,三重區,三重埔展新牙醫診所,新北市三重區中正北路３５６號１樓,"{""BNT"": 500, ""AZ"": 500}"
5132,新北市,三重區,慶長牙醫診所,新北市三重區正義北路２６５號,"{""BNT"": 500, ""AZ"": 500}"
5133,新北市,三重區,榮恩牙醫診所,新北市三重區重陽路１段１０８號,"{""BNT"": 500, ""AZ"": 500}"
5134,新北市,三重區,育安牙醫診所,新北市三重區自強路４段６０號,"{""BNT"": 500, ""AZ"": 500}"
5135,新北市,三重區,崇愛牙醫診所,新北市三重區文化北路１４８號,"{""BNT"": 500, ""AZ"": 500}"
5136,新北市,三重區,和平牙醫診所,新北市三重區溪尾街１１１號２樓,"{""BNT"": 500, ""AZ"": 500}"
5137,新北市,三重區,大新牙醫診所,新北市三重區重新路２段２２號,"{""BNT"": 500, ""AZ"": 500}"
5138,新北市,三重區,華信牙醫診所,新北市三重區仁愛街３９９號,"{""BNT"": 500, ""AZ"": 500}"
5139,新北市,三重區,湯城牙醫診所,新北市三重區重新路５段６０９巷２０號７樓－６,"{""BNT"": 500, ""AZ"": 500}"
5140,新北市,三重區,健林牙醫診所,新北市三重區正義北路２４０號,"{""BNT"": 500, ""AZ"": 500}"
5141,新北市,三重區,金龍牙醫診所,新北市三重區中央南路１６號１樓,"{""BNT"": 500, ""AZ"": 500}"
5142,新北市,三重區,吳文財牙醫診所,新北市三重區重新路３段８９號,"{""BNT"": 500, ""AZ"": 500}"
5143,新北市,三重區,喜立牙醫診所,新北市三重區電信街９３號,"{""BNT"": 500, ""AZ"": 500}"
5144,新北市,三重區,福信牙醫診所,新北市三重區正義北路３６６－３號１、２樓,"{""BNT"": 500, ""AZ"": 500}"
5145,新北市,三重區,德倫牙醫診所,新北市三重區忠孝路２段４２號,"{""BNT"": 500, ""AZ"": 500}"
5146,新北市,三重區,三重埔牙醫診所,新北市三重區福德北路３３號,"{""BNT"": 500, ""AZ"": 500}"
5147,新北市,三重區,東山牙醫診所,新北市三重區車路頭街１４１號１樓,"{""BNT"": 500, ""AZ"": 500}"
5148,新北市,三重區,聯合牙醫診所,新北市三重區正義北路１０３號,"{""BNT"": 500, ""AZ"": 500}"
5149,新北市,三重區,大眾牙醫診所,新北市三重區自強路１段９９號,"{""BNT"": 500, ""AZ"": 500}"
5150,新北市,三重區,欣華牙醫診所,新北市三重區正義北路１５４號１．２樓及３樓之二,"{""BNT"": 500, ""AZ"": 500}"
5151,新北市,三重區,興和牙醫診所,新北市三重區力行路１段２５１號,"{""BNT"": 500, ""AZ"": 500}"
5152,新北市,三重區,德林牙醫診所,新北市三重區三和路３段７５號,"{""BNT"": 500, ""AZ"": 500}"
5153,新北市,三重區,江村牙醫診所,新北市三重區錦通里信義街１３號１樓,"{""BNT"": 500, ""AZ"": 500}"
5154,新北市,三重區,桂冠牙醫診所,新北市三重區重陽路１段４９號及５１號１樓,"{""BNT"": 500, ""AZ"": 500}"
5155,新北市,三重區,捷登牙醫診所,新北市三重區中正北路１５０號,"{""BNT"": 500, ""AZ"": 500}"
5156,新北市,三重區,華健牙醫診所,新北市三重區仁愛街２７６號,"{""BNT"": 500, ""AZ"": 500}"
5157,新北市,三重區,品辰牙醫診所,新北市三重區三民街２６９號,"{""BNT"": 500, ""AZ"": 500}"
5158,新北市,三重區,重新牙醫診所,新北市三重區大同南路６２號,"{""BNT"": 500, ""AZ"": 500}"
5159,新北市,三重區,金中華牙醫診所,新北市三重區中華路１號,"{""BNT"": 500, ""AZ"": 500}"
5160,新北市,三重區,順祥牙醫診所,新北市三重區永福街５０號１樓,"{""BNT"": 500, ""AZ"": 500}"
5161,新北市,三重區,美善牙醫診所,新北市三重區中正北路１３９號,"{""BNT"": 500, ""AZ"": 500}"
5162,新北市,三重區,全鴻牙醫診所,新北市三重區力行路２段１６４號,"{""BNT"": 500, ""AZ"": 500}"
5163,新北市,三重區,余延年牙醫診所,新北市三重區三民街９１號,"{""BNT"": 500, ""AZ"": 500}"
5164,新北市,三重區,日盛牙醫診所,新北市三重區重陽路３段１０７號１樓,"{""BNT"": 500, ""AZ"": 500}"
5165,新北市,三重區,欣誼牙醫診所,新北市三重區仁愛街６７２號,"{""BNT"": 500, ""AZ"": 500}"
5166,新北市,三重區,維昌牙醫診所,新北市三重區重陽路１段７３號１樓,"{""BNT"": 500, ""AZ"": 500}"
5167,新北市,三重區,光美牙醫診所,新北市三重區三和路４段３１６號,"{""BNT"": 500, ""AZ"": 500}"
5168,新北市,三重區,妙典牙醫診所,新北市三重區忠孝路１段８１號１樓,"{""BNT"": 500, ""AZ"": 500}"
5169,新北市,三重區,長榮牙醫診所,新北市三重區集美街１５６號１樓,"{""BNT"": 500, ""AZ"": 500}"
5170,新北市,三重區,傑出聯合牙醫診所,新北市三重區正義北路３７０號,"{""BNT"": 500, ""AZ"": 500}"
5171,新北市,三重區,佳家牙醫診所,新北市三重區溪尾街１９０號,"{""BNT"": 500, ""AZ"": 500}"
5172,新北市,三重區,惠心牙醫診所,新北市三重區重陽路１段１３０巷１弄９號４樓,"{""BNT"": 500, ""AZ"": 500}"
5173,新北市,三重區,永福牙醫診所,新北市三重區永福街２５２號,"{""BNT"": 500, ""AZ"": 500}"
5174,新北市,三重區,泛美牙醫診所,新北市三重區溪尾街１６４號１樓,"{""BNT"": 500, ""AZ"": 500}"
5175,新北市,三重區,保誠牙醫診所,新北市三重區雙園街１０９號,"{""BNT"": 500, ""AZ"": 500}"
5176,新北市,三重區,勝華牙醫診所,新北市三重區中華路８６號,"{""BNT"": 500, ""AZ"": 500}"
5177,新北市,三重區,群和牙醫診所,新北市三重區仁愛街４９９號,"{""BNT"": 500, ""AZ"": 500}"
5178,新北市,三重區,馬克牙醫診所,新北市三重區中央南路１２號１樓,"{""BNT"": 500, ""AZ"": 500}"
5179,新北市,三重區,親德牙醫診所,新北市三重區重新路１段８２號１樓,"{""BNT"": 500, ""AZ"": 500}"
5180,新北市,三重區,安慶牙醫診所,新北市三重區重新路４段３３號１樓,"{""BNT"": 500, ""AZ"": 500}"
5181,新北市,三重區,華品牙醫診所,新北市三重區三民街８１號１樓,"{""BNT"": 500, ""AZ"": 500}"
5182,新北市,三重區,奇美牙醫診所,新北市三重區集美街１１９號,"{""BNT"": 500, ""AZ"": 500}"
5183,新北市,三重區,石公燦牙醫診所,新北市三重區中正北路２８號１樓,"{""BNT"": 500, ""AZ"": 500}"
5184,新北市,三重區,宜德牙醫診所,新北市三重區仁愛街４９７號,"{""BNT"": 500, ""AZ"": 500}"
5185,新北市,三重區,景康牙醫診所,新北市三重區三和路４段２３３號２樓,"{""BNT"": 500, ""AZ"": 500}"
5186,新北市,三重區,祐民牙醫診所,新北市三重區重新路２段８號,"{""BNT"": 500, ""AZ"": 500}"
5187,新北市,三重區,元品牙醫診所,新北市三重區大榮街３８號１樓,"{""BNT"": 500, ""AZ"": 500}"
5188,新北市,三重區,晶典牙醫診所,新北市三重區重新路４段５３號,"{""BNT"": 500, ""AZ"": 500}"
5189,新北市,三重區,麗緻牙醫診所,新北市三重區溪尾街３２６號１樓,"{""BNT"": 500, ""AZ"": 500}"
5190,新北市,三重區,威登牙醫診所,新北市三重區忠孝路３段３２號１．２樓,"{""BNT"": 500, ""AZ"": 500}"
5191,新北市,三重區,吉祐牙醫診所,新北市三重區集美街１５３號,"{""BNT"": 500, ""AZ"": 500}"
5192,新北市,三重區,首席牙醫診所,新北市三重區三和路３段１０２號１、２樓、１０４號１、２樓,"{""BNT"": 500, ""AZ"": 500}"
5193,新北市,三重區,詠琦牙醫診所,新北市三重區中正南路８９號１樓,"{""BNT"": 500, ""AZ"": 500}"
5194,新北市,三重區,冠華牙醫診所,新北市三重區正義北路３１６號１、２樓,"{""BNT"": 500, ""AZ"": 500}"
5195,新北市,三重區,美好牙醫診所,新北市三重區三和路３段１０１巷１７１號１樓,"{""BNT"": 500, ""AZ"": 500}"
5196,新北市,三重區,仰德牙醫診所,新北市三重區自強路１段１９１號１樓,"{""BNT"": 500, ""AZ"": 500}"
5197,新北市,三重區,欣鑫牙醫診所,新北市三重區五華街１０６號１樓、２樓,"{""BNT"": 500, ""AZ"": 500}"
5198,新北市,三重區,龍騰牙醫診所,新北市三重區龍門路１５７號１樓,"{""BNT"": 500, ""AZ"": 500}"
5199,新北市,三重區,寶石牙醫診所,新北市三重區重陽路３段１４４號１、２、３樓,"{""BNT"": 500, ""AZ"": 500}"
5200,新北市,三重區,啄木鳥牙醫診所,新北市三重區重新路２段４２號３樓,"{""BNT"": 500, ""AZ"": 500}"
5201,新北市,三重區,寶徠牙醫診所,新北市三重區集美街１２６巷３５號１樓,"{""BNT"": 500, ""AZ"": 500}"
5202,新北市,三重區,綺美牙醫診所,新北市三重區五華街２３８號、２４０號１樓,"{""BNT"": 500, ""AZ"": 500}"
5203,新北市,三重區,宸禾牙醫診所,新北市三重區三信路２０８號１樓、２１０號１樓,"{""BNT"": 500, ""AZ"": 500}"
5204,新北市,三重區,太安牙醫診所,新北市三重區三和路４段３１４號１樓,"{""BNT"": 500, ""AZ"": 500}"
5205,新北市,三重區,寶華牙醫診所,新北市三重區三和路２段１４５號１樓,"{""BNT"": 500, ""AZ"": 500}"
5206,新北市,三重區,創健牙醫診所,新北市三重區長安街１１０號１樓,"{""BNT"": 500, ""AZ"": 500}"
5207,新北市,三重區,美緹牙醫診所,新北市三重區重新路４段６號１樓、２樓,"{""BNT"": 500, ""AZ"": 500}"
5208,新北市,三重區,威登美學牙醫診所,新北市三重區忠孝路３段４５號１樓、２樓,"{""BNT"": 500, ""AZ"": 500}"
5209,新北市,三重區,宏誠牙醫診所,新北市三重區重陽路１段１２２號２樓,"{""BNT"": 500, ""AZ"": 500}"
5210,新北市,三重區,佳德牙醫診所,新北市三重區三和路２段７９號１樓,"{""BNT"": 500, ""AZ"": 500}"
5211,新北市,三重區,遠傳牙醫診所,新北市三重區中正南路１３９號１、２樓,"{""BNT"": 500, ""AZ"": 500}"
5212,新北市,三重區,怡品美學牙醫診所,新北市三重區重新路３段１０５號１樓,"{""BNT"": 500, ""AZ"": 500}"
5213,新北市,三重區,寶華牙醫診所,新北市三重區三和路２段１４５號１樓,"{""BNT"": 500, ""AZ"": 500}"
5214,新北市,三重區,微笑美學牙醫診所,新北市三重區福德北路４５－１號１樓,"{""BNT"": 500, ""AZ"": 500}"
5215,新北市,三重區,康緹牙醫診所,新北市三重區正義北路３５１號１、２、３樓,"{""BNT"": 500, ""AZ"": 500}"
5216,新北市,三重區,康潔牙醫診所,新北市三重區正義北路３５１號１、２、３樓,"{""BNT"": 500, ""AZ"": 500}"
5217,新北市,三重區,丰采牙醫診所,新北市三重區溪尾街３２６號１、２樓,"{""BNT"": 500, ""AZ"": 500}"
5218,新北市,永和區,進安牙醫診所,新北市永和區信義路２５巷６號１樓,"{""BNT"": 500, ""AZ"": 500}"
5219,新北市,永和區,宜康牙醫診所,新北市永和區安樂路２８２號,"{""BNT"": 500, ""AZ"": 500}"
5220,新北市,永和區,光泰牙醫診所,新北市永和區中正路５４號,"{""BNT"": 500, ""AZ"": 500}"
5221,新北市,永和區,得和牙醫診所,新北市永和區得和路２４７之１號２樓,"{""BNT"": 500, ""AZ"": 500}"
5222,新北市,永和區,王宏仁牙醫診所,新北市永和區竹林路１７９巷１１號,"{""BNT"": 500, ""AZ"": 500}"
5223,新北市,永和區,美讓牙醫診所,新北市永和區得和路９０號１樓,"{""BNT"": 500, ""AZ"": 500}"
5224,新北市,永和區,祥和牙醫診所,新北市永和區文化路５７號,"{""BNT"": 500, ""AZ"": 500}"
5225,新北市,永和區,林文智牙醫診所,新北市永和區民治街８１號,"{""BNT"": 500, ""AZ"": 500}"
5226,新北市,永和區,保仁牙醫診所,新北市永和區保福路２段１０１號,"{""BNT"": 500, ""AZ"": 500}"
5227,新北市,永和區,智光牙醫診所,新北市永和區中正路６０巷３號,"{""BNT"": 500, ""AZ"": 500}"
5228,新北市,永和區,仁德牙醫診所,新北市永和區中正路７６號１樓,"{""BNT"": 500, ""AZ"": 500}"
5229,新北市,永和區,葉牙醫診所,新北市永和區永利路１２號,"{""BNT"": 500, ""AZ"": 500}"
5230,新北市,永和區,慶星牙醫診所,新北市永和區成功路２段６２號,"{""BNT"": 500, ""AZ"": 500}"
5231,新北市,永和區,第一牙醫診所,新北市永和區豫溪街１３７－４號,"{""BNT"": 500, ""AZ"": 500}"
5232,新北市,永和區,立人牙醫診所,新北市永和區保平路２１４巷１２弄１０號,"{""BNT"": 500, ""AZ"": 500}"
5233,新北市,永和區,泰安牙醫診所,新北市永和區中正路３１６號,"{""BNT"": 500, ""AZ"": 500}"
5234,新北市,永和區,文華牙醫診所,新北市永和區文化路１１８號,"{""BNT"": 500, ""AZ"": 500}"
5235,新北市,永和區,光田牙醫診所,新北市永和區文化路３７號,"{""BNT"": 500, ""AZ"": 500}"
5236,新北市,永和區,永和牙醫診所,新北市永和區永和路１段１５５－１號,"{""BNT"": 500, ""AZ"": 500}"
5237,新北市,永和區,崇恩牙醫診所,新北市永和區文化路７９號,"{""BNT"": 500, ""AZ"": 500}"
5238,新北市,永和區,江華牙醫診所,新北市永和區得和路２９５號,"{""BNT"": 500, ""AZ"": 500}"
5239,新北市,永和區,國良牙醫診所,新北市永和區中正路２７７號,"{""BNT"": 500, ""AZ"": 500}"
5240,新北市,永和區,鴻林牙醫診所,新北市永和區國光路１５號,"{""BNT"": 500, ""AZ"": 500}"
5241,新北市,永和區,雷鳴牙醫診所,新北市永和區智光街１１６號,"{""BNT"": 500, ""AZ"": 500}"
5242,新北市,永和區,上林牙醫診所,新北市永和區林森路１０１巷１０號１樓,"{""BNT"": 500, ""AZ"": 500}"
5243,新北市,永和區,玉齡牙醫診所,新北市永和區得和路１８６號２樓,"{""BNT"": 500, ""AZ"": 500}"
5244,新北市,永和區,仁仁牙醫診所,新北市永和區福和路２０８號１樓,"{""BNT"": 500, ""AZ"": 500}"
5245,新北市,永和區,啟隆牙醫診所,新北市永和區文化路５０號,"{""BNT"": 500, ""AZ"": 500}"
5246,新北市,永和區,光耀牙醫診所,新北市永和區秀朗路１段１７８號,"{""BNT"": 500, ""AZ"": 500}"
5247,新北市,永和區,惠忠牙醫診所,新北市永和區中正路１２１號,"{""BNT"": 500, ""AZ"": 500}"
5248,新北市,永和區,秀和牙醫診所,新北市永和區永元路１０號,"{""BNT"": 500, ""AZ"": 500}"
5249,新北市,永和區,名德牙醫診所,新北市永和區中和路３１１號,"{""BNT"": 500, ""AZ"": 500}"
5250,新北市,永和區,日新牙醫診所,新北市永和區福和路１６３號,"{""BNT"": 500, ""AZ"": 500}"
5251,新北市,永和區,永慶牙醫診所,新北市永和區竹林路１５號１樓,"{""BNT"": 500, ""AZ"": 500}"
5252,新北市,永和區,保福牙醫診所,新北市永和區保福路１段４４號,"{""BNT"": 500, ""AZ"": 500}"
5253,新北市,永和區,名陽牙醫診所,新北市永和區竹林路１９１巷４號,"{""BNT"": 500, ""AZ"": 500}"
5254,新北市,永和區,群芳牙醫診所,新北市永和區仁愛路１１３號,"{""BNT"": 500, ""AZ"": 500}"
5255,新北市,永和區,漢聲牙醫診所,新北市永和區中正路５４５號１樓５４７號１、２樓,"{""BNT"": 500, ""AZ"": 500}"
5256,新北市,永和區,得翔牙醫診所,新北市永和區民生路１９號１樓,"{""BNT"": 500, ""AZ"": 500}"
5257,新北市,永和區,民生張牙醫診所,新北市永和區得和路４１５號,"{""BNT"": 500, ""AZ"": 500}"
5258,新北市,永和區,新和牙醫診所,新北市永和區永貞路３４２號１樓,"{""BNT"": 500, ""AZ"": 500}"
5259,新北市,永和區,東捷牙醫診所,新北市永和區中正路６３０號,"{""BNT"": 500, ""AZ"": 500}"
5260,新北市,永和區,瓔美牙醫診所,新北市永和區林森路１０５號１樓,"{""BNT"": 500, ""AZ"": 500}"
5261,新北市,永和區,喜田牙醫診所,新北市永和區中正路４９１號１樓,"{""BNT"": 500, ""AZ"": 500}"
5262,新北市,永和區,安潔牙醫診所,新北市永和區大新街１２號１樓,"{""BNT"": 500, ""AZ"": 500}"
5263,新北市,永和區,遠丁牙醫診所,新北市永和區竹林路１７６號２樓,"{""BNT"": 500, ""AZ"": 500}"
5264,新北市,永和區,晉安牙醫診所,新北市永和區永和路１段８號１、２樓,"{""BNT"": 500, ""AZ"": 500}"
5265,新北市,永和區,永和嘉仁牙醫診所,新北市永和區竹林路１２３號１樓,"{""BNT"": 500, ""AZ"": 500}"
5266,新北市,永和區,啟順牙醫診所,新北市永和區仁愛路１４５號,"{""BNT"": 500, ""AZ"": 500}"
5267,新北市,永和區,永信牙醫診所,新北市永和區中山路１段１７３號１７５號１樓２樓,"{""BNT"": 500, ""AZ"": 500}"
5268,新北市,永和區,唯登牙醫診所,新北市永和區福和路２７０號,"{""BNT"": 500, ""AZ"": 500}"
5269,新北市,永和區,歐首牙醫診所,新北市永和區中正路３３４號１樓２樓,"{""BNT"": 500, ""AZ"": 500}"
5270,新北市,永和區,慶齡牙醫診所,新北市永和區安樂路２３８號,"{""BNT"": 500, ""AZ"": 500}"
5271,新北市,永和區,博新牙醫診所,新北市永和區中正路３６０號,"{""BNT"": 500, ""AZ"": 500}"
5272,新北市,永和區,至善牙醫診所,新北市永和區中正路２５６號,"{""BNT"": 500, ""AZ"": 500}"
5273,新北市,永和區,華賢牙醫診所,新北市永和區福和路９８號,"{""BNT"": 500, ""AZ"": 500}"
5274,新北市,永和區,郁遠牙醫診所,新北市永和區保安路１３２號,"{""BNT"": 500, ""AZ"": 500}"
5275,新北市,永和區,誼安牙醫診所,新北市永和區中正路２８號１ 、２樓,"{""BNT"": 500, ""AZ"": 500}"
5276,新北市,永和區,小木屋牙醫聯合診所,新北市永和區保生路２２巷８號１樓,"{""BNT"": 500, ""AZ"": 500}"
5277,新北市,永和區,荷風牙醫診所,新北市永和區竹林路１８３號,"{""BNT"": 500, ""AZ"": 500}"
5278,新北市,永和區,維康牙醫診所,新北市永和區中正路１３３號,"{""BNT"": 500, ""AZ"": 500}"
5279,新北市,永和區,宏康牙醫診所,新北市永和區保平路１９０號,"{""BNT"": 500, ""AZ"": 500}"
5280,新北市,永和區,瑞樺牙醫診所,新北市永和區中正路３５號１樓２樓,"{""BNT"": 500, ""AZ"": 500}"
5281,新北市,永和區,如意牙醫診所,新北市永和區永和路２段１７４號２樓,"{""BNT"": 500, ""AZ"": 500}"
5282,新北市,永和區,懷源牙醫診所,新北市永和區永貞路２０８號　,"{""BNT"": 500, ""AZ"": 500}"
5283,新北市,永和區,竹琳牙醫診所,新北市永和區竹林路１２５號　,"{""BNT"": 500, ""AZ"": 500}"
5284,新北市,永和區,貝瑞牙醫診所,新北市永和區得和路２１３號１樓、２１５號１樓,"{""BNT"": 500, ""AZ"": 500}"
5285,新北市,永和區,先進牙醫診所,新北市永和區中和路４０７號１樓２樓,"{""BNT"": 500, ""AZ"": 500}"
5286,新北市,永和區,昱雅牙醫診所,新北市永和區中正路４８７號１樓２樓,"{""BNT"": 500, ""AZ"": 500}"
5287,新北市,永和區,頂真牙醫診所,新北市永和區永和路二段２２４號１樓,"{""BNT"": 500, ""AZ"": 500}"
5288,新北市,永和區,卓越牙醫診所,新北市永和區仁愛路２６４號,"{""BNT"": 500, ""AZ"": 500}"
