ID,county,township,name,address,vaccineCnt
3025,新北市,蘆洲區,顏鴻仁家庭醫學科診所,新北市蘆洲區民族路１２７號,
3026,新北市,蘆洲區,王國欽耳鼻喉科診所,新北市蘆洲區集賢路４２０號,
3027,新北市,蘆洲區,陳介臣婦產科診所,新北市蘆洲區中山二路１３９號１－２樓,
3028,新北市,蘆洲區,協和診所,新北市蘆洲區中華街２２號,
3029,新北市,蘆洲區,永全診所,新北市蘆洲區中山一路２４１號,
3030,新北市,蘆洲區,李俊偉婦產科診所,新北市蘆洲區中山二路１０號,
3031,新北市,蘆洲區,林錦榮小兒科診所,新北市蘆洲區中華街６６號,
3032,新北市,蘆洲區,蘆洲李耳鼻喉科診所,新北市蘆洲區中華街６３號２樓、６７號２樓,
3033,新北市,蘆洲區,潘眼科診所,新北市蘆洲區中正路１１號１樓２樓,
3034,新北市,蘆洲區,黃健勇皮膚科診所,新北市蘆洲區中正路５５號,
3035,新北市,蘆洲區,宏國診所,新北市蘆洲區信義路２７２號,
3036,新北市,蘆洲區,天賜耳鼻喉科診所,新北市蘆洲區中山二路４８號,
3037,新北市,蘆洲區,宏康診所,新北市蘆洲區長安街２０７巷３號,
3038,新北市,蘆洲區,民橋診所,新北市蘆洲區三民路２６巷３１弄３號,
3039,新北市,蘆洲區,張太和婦產科診所,新北市蘆洲區中山二路４１號,
3040,新北市,蘆洲區,鴻昇診所,新北市蘆洲區中原路５１號,
3041,新北市,蘆洲區,霖安診所,新北市蘆洲區永樂街３８巷４５弄２號１樓,
3042,新北市,蘆洲區,劉安邦耳鼻喉科診所,新北市蘆洲區中正路１３號,
3043,新北市,蘆洲區,啟安婦產科家庭醫學科診所,新北市蘆洲區中山二路１１１號１樓,
3044,新北市,蘆洲區,集賢內科診所,新北市蘆洲區集賢路３５６號１、２、３樓３５８號２、３樓,
3045,新北市,蘆洲區,曉兒耳鼻喉科診所,新北市蘆洲區中山二路１５１號,
3046,新北市,蘆洲區,華邦診所,新北市蘆洲區中正路１１９－１號１樓,
3047,新北市,蘆洲區,蘇眼科診所,新北市蘆洲區中正路１６３號１樓,
3048,新北市,蘆洲區,林昭良耳鼻喉科診所,新北市蘆洲區復興路７０號,
3049,新北市,蘆洲區,張眼科診所,新北市蘆洲區中華街６９號２樓－２,
3050,新北市,蘆洲區,蘆洲成功耳鼻喉科診所,新北市蘆洲區長安街２５３號１－２樓,
3051,新北市,蘆洲區,重陽診所,新北市蘆洲區民族路２４４號,
3052,新北市,蘆洲區,聯邦診所,新北市蘆洲區長安街５２號,
3053,新北市,蘆洲區,鴻文耳鼻喉科診所,新北市蘆洲區集賢路２２４巷１４號,
3054,新北市,蘆洲區,陳秋江診所,新北市蘆洲區信義路２４９號,
3055,新北市,蘆洲區,慶明眼科診所,新北市蘆洲區中山二路３２號１樓２樓３樓,
3056,新北市,蘆洲區,祐康診所,新北市蘆洲區復興路１４０號,
3057,新北市,蘆洲區,詠贊聯合診所,新北市蘆洲區中正路８５號,
3058,新北市,蘆洲區,大安診所,新北市蘆洲區長安街２８３號,
3059,新北市,蘆洲區,田眼科診所,新北市蘆洲區復興路６６號,
3060,新北市,蘆洲區,華安診所,新北市蘆洲區中華街４５之１號,
3061,新北市,蘆洲區,蘆洲立民診所,新北市蘆洲區民族路８８號、９０號１樓,
3062,新北市,蘆洲區,寶明診所,新北市蘆洲區長安街２５５號,
3063,新北市,蘆洲區,超群耳鼻喉科診所,新北市蘆洲區長安街７８號１樓,
3064,新北市,蘆洲區,李明哲診所,新北市蘆洲區信義路２４６號１樓,
3065,新北市,蘆洲區,黃宗仁皮膚專科診所,新北市蘆洲區光華路４２號,
3066,新北市,蘆洲區,仁美診所,新北市蘆洲區中正路３７１號１、２、３樓,
3067,新北市,蘆洲區,民族診所,新北市蘆洲區民族路５３號,
3068,新北市,蘆洲區,群安診所,新北市蘆洲區長安街１１８號,
3069,新北市,蘆洲區,長榮耳鼻喉科診所,新北市蘆洲區長榮路１５號１樓,
3070,新北市,蘆洲區,安馨婦產科診所,新北市蘆洲區民族路２０３號１樓,
3071,新北市,蘆洲區,趙國雄診所,新北市蘆洲區民族路４６４號１樓,
3072,新北市,蘆洲區,蘆洲實和復健診所,新北市蘆洲區長榮路１５６號１樓２樓,
3073,新北市,蘆洲區,康廷耳鼻喉科診所,新北市蘆洲區中正路１２４號,
3074,新北市,蘆洲區,昱明診所,新北市蘆洲區長榮路６７號１樓,
3075,新北市,蘆洲區,長榮宥宥婦產科診所,新北市蘆洲區永樂街２號１樓、２樓、３樓,
3076,新北市,蘆洲區,上安診所,新北市蘆洲區長榮路３８１號１樓,
3077,新北市,蘆洲區,光蓉婦產科診所,新北市蘆洲區信義路１４１號１樓,
3078,新北市,蘆洲區,真善美婦產科診所,新北市蘆洲區中山一路４１號１樓,
3079,新北市,蘆洲區,乾祐診所,新北市蘆洲區中正路１１９號,
3080,新北市,蘆洲區,佳恩小兒科診所,新北市蘆洲區信義路２７３號１樓,
3081,新北市,蘆洲區,佑明眼科診所,新北市蘆洲區長安街２８３號１樓,
3082,新北市,蘆洲區,小茄子兒科診所,新北市蘆洲區中正路２２號１樓,
3083,新北市,蘆洲區,成康診所,新北市蘆洲區長安街２６１號１樓,
3084,新北市,蘆洲區,蘆洲大愛眼科診所,新北市蘆洲區長榮路４７－１號１樓２樓,
3085,新北市,蘆洲區,民權診所,新北市蘆洲區中正路３８及４０號１樓,
3086,新北市,蘆洲區,宥生婦產科診所,新北市蘆洲區三民路１３、１５號,
3087,新北市,蘆洲區,德興診所,新北市蘆洲區復興路６７號１樓,
3088,新北市,蘆洲區,蔡嘉哲骨科診所,新北市蘆洲區長安街１２４號１樓,
3089,新北市,蘆洲區,許修平診所,新北市蘆洲區長安街２９０號,
3090,新北市,蘆洲區,樂活診所,新北市蘆洲區中正路１５１號１樓,
3091,新北市,蘆洲區,黃天一耳鼻喉科診所,新北市蘆洲區中山一路１８０號１樓,
3092,新北市,蘆洲區,本一診所,新北市蘆洲區長榮路４３－１號１樓,
3093,新北市,蘆洲區,祐興耳鼻喉科診所,新北市蘆洲區中正路１３１號１樓,
3094,新北市,蘆洲區,安美皮膚科診所,新北市蘆洲區中正路１２５號１樓,
3095,新北市,蘆洲區,壬康精神科診所,新北市蘆洲區中正路１１４號１樓,
3096,新北市,蘆洲區,胡耳鼻喉科診所,新北市蘆洲區民族路１５７號１樓,
3097,新北市,蘆洲區,宥宥小兒科診所,新北市蘆洲區長榮路１７５號１樓,
3098,新北市,蘆洲區,杏東診所,新北市蘆洲區中正路９號１樓,
3099,新北市,蘆洲區,健群診所,新北市蘆洲區中華街７１號１、２樓,
3100,新北市,蘆洲區,欣向美診所,新北市蘆洲區信義路３６５號１樓,
3101,新北市,蘆洲區,人安診所,新北市蘆洲區民權路１３３號１樓,
3102,新北市,蘆洲區,建群診所,新北市蘆洲區中華街７１號１、２樓,
3103,新北市,蘆洲區,全嘉耳鼻喉科診所,新北市蘆洲區長安街１５６號１樓,
3104,新北市,蘆洲區,聖哲耳鼻喉科診所,新北市蘆洲區復興路１４８號,
3105,新北市,蘆洲區,和德診所,新北市蘆洲區中正路１６０號１樓,
3106,新北市,蘆洲區,愛麗生婦產科診所,新北市蘆洲區長榮路３２３號１－５樓及３２５號２－５樓,
3107,新北市,蘆洲區,愛林鑫北診所,新北市蘆洲區長榮路９６、９８號１樓,
3108,新北市,蘆洲區,湯瑪士親子兒科診所,新北市蘆洲區民族路３７７號１－２樓,
3109,新北市,蘆洲區,沅昇復健科診所,新北市蘆洲區復興路８７巷６號、６－１號、８－１號１樓,
3110,新北市,蘆洲區,健群耳鼻喉科診所,新北市蘆洲區中華街７１號１、２樓,
3111,新北市,蘆洲區,陳彥廷診所,新北市蘆洲區中山一路２１２號１樓,
3112,新北市,蘆洲區,康和家醫診所,新北市蘆洲區光華路１１４號,
3113,新北市,蘆洲區,德興診所,新北市蘆洲區復興路６７號１樓,
3114,新北市,蘆洲區,宜興診所,新北市蘆洲區永樂街３８巷４２弄６號１樓、地下１樓,
3115,新北市,蘆洲區,集安診所,新北市蘆洲區集賢路２３８號２、３樓及２４０號２、３樓,
3116,新北市,蘆洲區,愛麗生婦產科診所,新北市蘆洲區長榮路３２３號１－５樓及３２５號２－５樓,
3117,新北市,蘆洲區,民族骨科診所,新北市蘆洲區民族路８７號１－２樓,
3118,新北市,蘆洲區,華安診所,新北市蘆洲區中華街４５之１號１樓,
3119,新北市,蘆洲區,福田診所,新北市蘆洲區中正路１４０號１樓,
3120,新北市,蘆洲區,佑安耳鼻喉科診所,新北市蘆洲區民族路１０３號１－２樓,
3121,新北市,蘆洲區,長建身心診所,新北市蘆洲區中山一路１６５號１樓,
3122,新北市,蘆洲區,沅昇復健科診所,新北市蘆洲區復興路８７巷６號、６－１號、８－１號,
3123,新北市,蘆洲區,仁川診所,新北市蘆洲區長榮路４１０號１樓,
3124,新北市,蘆洲區,周聯華診所,新北市蘆洲區永安北路２段７６巷１２號１樓,
3125,新北市,五股區,黃志勳診所,新北市五股區成泰路２段６９號１樓,
3126,新北市,五股區,成洲診所,新北市五股區凌雲路１段７３號,
3127,新北市,五股區,英安診所,新北市五股區工商路７９號,
3128,新北市,五股區,鴻佑診所,新北市五股區成泰路２段６１號１樓,
3129,新北市,五股區,鐘耳鼻喉科診所,新北市五股區成泰路２段５７號１樓１樓、２樓,
3130,新北市,五股區,信恆診所,新北市五股區中興路１段７４號,
3131,新北市,五股區,建合診所,新北市五股區凌雲路１段５４號,
3132,新北市,五股區,祐聖小兒科診所,新北市五股區五福路３４號１樓,
3133,新北市,五股區,健泰診所,新北市五股區成泰路２段１１６號,
3134,新北市,五股區,嘉安小兒科診所,新北市五股區凌雲路１段７２號,
3135,新北市,五股區,宏昇診所,新北市五股區成泰路２段７號,
3136,新北市,五股區,德音診所,新北市五股區自強路１４６號,
3137,新北市,五股區,五福診所,新北市五股區五福路３９號１樓,
3138,新北市,五股區,永任診所,新北市五股區水碓路７號１樓,
3139,新北市,五股區,永任診所,新北市五股區水碓路７號１樓,
3140,新北市,五股區,建合診所,新北市五股區凌雲路１段５４號１樓,
3141,新北市,五股區,五股水碓診所,新北市五股區自強路３６號１樓,
3142,新北市,五股區,永任診所,新北市五股區水碓路７號１樓,
3143,新北市,五股區,永任診所,新北市五股區水碓路７號１樓,
3144,新北市,泰山區,陽明外科診所,新北市泰山區泰林路２段１５２號,
3145,新北市,泰山區,葉啟東婦產科診所,新北市泰山區明志路１段１３１號,
3146,新北市,泰山區,泰生內科診所,新北市泰山區明志路１段３５８號,
3147,新北市,泰山區,周外科診所,新北市泰山區明志路１段１７７號,
3148,新北市,泰山區,中西內科診所,新北市泰山區泰林路２段１３１號,
3149,新北市,泰山區,溫法烈耳鼻喉科診所,新北市泰山區泰林路２段１７５號,
3150,新北市,泰山區,林慶國耳鼻喉科診所,新北市泰山區明志路１段４７５號,
3151,新北市,泰山區,蔡興龍小兒科診所,新北市泰山區明志路２段４２２號,
3152,新北市,泰山區,賴和鴻診所,新北市泰山區明志路２段４２號１樓,
3153,新北市,泰山區,陳獻宗診所,新北市泰山區明志路２段１２號,
3154,新北市,泰山區,康泰診所,新北市泰山區泰林路２段２９０號１、２樓,
3155,新北市,泰山區,黃耀立診所,新北市泰山區明志路１段３９１號,
3156,新北市,泰山區,懷安小兒科診所,新北市泰山區明志路２段３４４號,
3157,新北市,泰山區,余小兒科診所,新北市泰山區泰林路２段１６２號,
3158,新北市,泰山區,葆安診所,新北市泰山區明志路１段１５號１樓,
3159,新北市,泰山區,楓江診所,新北市泰山區楓江路８號,
3160,新北市,泰山區,宏明診所,新北市泰山區明志路一段１０８號３樓,
3161,新北市,泰山區,佳欣診所,新北市泰山區明志路２段３３６號１樓,
3162,新北市,泰山區,泰和診所,新北市泰山區明志路２段６２號,
3163,新北市,泰山區,懷恩婦產科診所,新北市泰山區泰林路２段１７２號,
3164,新北市,泰山區,王嘉興診所,新北市泰山區明志路１段２７１號,
3165,新北市,泰山區,宏昆陽診所,新北市泰山區工專路１８號,
3166,新北市,泰山區,雅致皮膚科診所,新北市泰山區泰林路２段１１０號１樓至３樓,
3167,新北市,泰山區,泰安診所,新北市泰山區泰林路２段１８２號１樓,
3168,新北市,泰山區,明泰診所,新北市泰山區明志路１段１９０號１樓,
3169,新北市,泰山區,弘森診所,新北市泰山區明志路１段２５７號,
3170,新北市,泰山區,普生眼科診所,新北市泰山區明志路１段１８８號１樓,
3171,新北市,泰山區,永旭診所,新北市泰山區仁愛路１１２之２號１樓,
3172,新北市,泰山區,明志診所,新北市泰山區明志路２段２１６號１樓,
3173,新北市,泰山區,明志診所,新北市泰山區明志路２段２１６號１樓,
3174,新北市,泰山區,普生眼科診所,新北市泰山區明志路１段１８８號１樓,
3175,新北市,泰山區,泰山鴻海診所,新北市泰山區明志路２段２１６號１樓,
3176,新北市,泰山區,安美診所,新北市泰山區仁愛路１２８號１樓,
3177,新北市,泰山區,安美診所,新北市泰山區仁愛路１２８號１樓,
3178,新北市,林口區,仲全診所,新北市林口區仁愛路２段１００號１樓,
3179,新北市,林口區,明揚診所,新北市林口區中山路１９２號 １、２樓,
3180,新北市,林口區,捷仁診所,新北市林口區麗園１街６巷１號１樓－４,
3181,新北市,林口區,佳眼科診所,新北市林口區竹林路６９號,
3182,新北市,林口區,宏愛診所,新北市林口區菁湖里林口路４７號１樓,
3183,新北市,林口區,健雄診所,新北市林口區中山路１９４號１、２樓,
3184,新北市,林口區,豐家診所,新北市林口區文化二路１段１５８號,
3185,新北市,林口區,全英眼科診所,新北市林口區中山路１９６號１樓、２樓,
3186,新北市,林口區,侯志龍小兒科診所,新北市林口區公園路２５號１樓,
3187,新北市,林口區,林漢邦診所,新北市林口區仁愛路２段６０號１－２樓,
3188,新北市,林口區,德林診所,新北市林口區竹林路１７０號１樓,
3189,新北市,林口區,麗林耳鼻喉科診所,新北市林口區忠孝路３７９號１樓,
3190,新北市,林口區,黃紹基診所,新北市林口區文化二路１段３７２－２號１樓,
3191,新北市,林口區,普正診所,新北市林口區中山路１８８號１樓之１,
3192,新北市,林口區,宗男診所,新北市林口區麗園一街６巷９號１樓之４,
3193,新北市,林口區,未來小兒科診所,新北市林口區文化２路１段５７７號１樓,
3194,新北市,林口區,仁邦診所,新北市林口區中山路５３４號１、２樓,
3195,新北市,林口區,勝康骨科診所,新北市林口區中山路１４３、１４５號１樓,
3196,新北市,林口區,劉乃豪診所,新北市林口區文化二路一段９０號１樓,
3197,新北市,林口區,陽光耳鼻喉科診所,新北市林口區仁愛路二段１１７號１樓,
3198,新北市,林口區,美德信診所,新北市林口區文化２路１段２４０－１號１樓,
3199,新北市,林口區,未來婦產科診所,新北市林口區文化二路１段５７７號１樓,
3200,新北市,林口區,何文藻皮膚科診所,新北市林口區仁愛路二段２６９、２７１號１樓,
3201,新北市,林口區,尤耳鼻喉科診所,新北市林口區文化２路１段２４０號１樓,
3202,新北市,林口區,勝康骨科診所,新北市林口區中山路１４３號１樓、１４５號１樓,
3203,新北市,林口區,竹林診所,新北市林口區中正路３５９號１樓,
3204,新北市,林口區,忠孝復健專科診所,新北市林口區文化二路１段２３０巷２２弄１９號１樓,
3205,新北市,林口區,杏安診所,新北市林口區仁愛路２段１１７號１樓,
3206,新北市,林口區,日昕診所,新北市林口區文化二路１段９６巷８號,
3207,新北市,林口區,德林診所,新北市林口區竹林路１７０號１樓,
3208,新北市,深坑區,深坑診所,新北市深坑區深坑街２５號,
3209,新北市,深坑區,謝家庭醫學科診所,新北市深坑區北深路２段２００號,
3210,新北市,深坑區,淞德診所,新北市深坑區北深路３段１９９號,
3211,新北市,深坑區,林振得診所,新北市深坑區北深路２段１０６號,
3212,新北市,深坑區,健順診所,新北市深坑區昇高里１０鄰王軍寮９號,
3213,新北市,深坑區,幼恩診所,新北市深坑區北深路３段１７３號,
3214,新北市,深坑區,劉英昌診所,新北市深坑區北深路３段９９號１樓１０１號２樓１０５號２樓,
3215,新北市,深坑鄉,林鴻章診所,新北市深坑鄉北深路３段９９號１樓.２樓,
3216,新北市,深坑區,曹志屏診所,新北市深坑區北深路３段９９號１樓２樓,
3217,新北市,深坑區,麒安診所,新北市深坑區埔新街６７號１樓,
3218,新北市,深坑區,詠靜診所,新北市深坑區北深路３段９９號１樓１０１號２樓１０５號２樓,
3219,新北市,三芝區,常安診所,新北市三芝區公正街３段２號１樓,
3220,新北市,三芝區,武陵診所,新北市三芝區三民路１號,
3221,新北市,三芝區,三芝彭小兒科診所,新北市三芝區埔頭里中山路一段５９號１樓,
3222,新北市,三芝區,曾明診所,新北市三芝區中正路１段６號１樓,
3223,新北市,八里區,仁昌診所,新北市八里區中山路２段３０１號,
3224,新北市,八里區,施世明診所,新北市八里區華峰一街１８號,
3225,新北市,八里區,晨安診所,新北市八里區龍米路１段４３８號１樓,
3226,新北市,八里區,日新診所,新北市八里區龍形１街１１號,
3227,新北市,八里區,台加診所,新北市八里區頂罟里中山路２段３１０號１樓,
3228,新北市,八里區,弘安診所,新北市八里區中山路２段２１５號１樓,
3229,新北市,八里區,文心診所,新北市八里區中山路２段３９２號１樓,
3230,新北市,八里區,景光復健科診所,新北市八里區賢二街１０號１樓、２樓,
3231,新北市,八里區,周文煜診所,新北市八里區中華路２段５３８－４號１樓,
3232,新北市,平溪區,瑞安診所,新北市平溪區平溪街９號１樓,
3233,新北市,雙溪區,冠麒診所,新北市雙溪區新基里中華路４５號,
3234,新北市,貢寮區,杏生診所,新北市貢寮區東興街１０２號,
3235,新北市,貢寮區,同安診所,新北市貢寮區延平街６８號,
3236,新北市,貢寮區,樂文診所,新北市貢寮區貢寮街３號１樓,
3237,新北市,金山區,東大診所,新北市金山區中山路２３１號,
3238,新北市,金山區,百勝診所,新北市金山區仁愛路３７－６號,
3239,新北市,金山區,安順診所,新北市金山區和平里金包里街４７號,
3240,新北市,金山區,宜佑診所,新北市金山區中山路１４２號１樓,
3241,新北市,金山區,安順診所,新北市金山區金包里街４７號１樓,
3242,新北市,萬里區,郭書岐診所,新北市萬里區瑪鍊路６號,
3243,新北市,萬里區,萬里診所,新北市萬里區瑪鍊路９８－１號,
3244,新北巿,萬里區,萬里診所,新北巿萬里區瑪鍊路９８－１號,
3245,新北市,烏來區,烏來安泰診所,新北市烏來區忠治里堰堤７號,
3246,新北市,烏來區,華成診所,新北市烏來區堰堤５３號１樓,
3247,新北市,烏來區,康得內科診所,新北市烏來區烏來里環山路７６號,
3248,宜蘭縣,宜蘭市,第一診所,宜蘭縣宜蘭市光復路４６號,
3249,宜蘭縣,宜蘭市,朝成診所,宜蘭縣宜蘭市中山路９３號,
3250,宜蘭縣,宜蘭市,順安診所,宜蘭縣宜蘭市中山路２段３１３號,
3251,宜蘭縣,宜蘭市,李富逸診所,宜蘭縣宜蘭市中山路２段１８９號,
3252,宜蘭縣,宜蘭市,林內兒科診所,宜蘭縣宜蘭市聖後街１７３號,
3253,宜蘭縣,宜蘭市,莊耳鼻喉科診所,宜蘭縣宜蘭市神農路２段４８號,
3254,宜蘭縣,宜蘭市,李光雄診所,宜蘭縣宜蘭市中山路２段５１２號,
3255,宜蘭縣,宜蘭市,李界元皮膚科診所,宜蘭縣宜蘭市中山路２段３０９號,
3256,宜蘭縣,宜蘭市,周明偉診所,宜蘭縣宜蘭市光復路３９號,
3257,宜蘭縣,宜蘭市,李碧峰小兒科診所,宜蘭縣宜蘭市中山路３段２９號、２９號２樓之２,
3258,宜蘭縣,宜蘭市,蔡仰中眼科診所,宜蘭縣宜蘭市宜興路１段１１１號４樓及１１３號,
3259,宜蘭縣,宜蘭市,黃芳裕診所,宜蘭縣宜蘭市神農里光復路２１號,
3260,宜蘭縣,宜蘭市,明仁眼科診所,宜蘭縣宜蘭市中山路２段２３１號,
3261,宜蘭縣,宜蘭市,華杏診所,宜蘭縣宜蘭市民族路２９０號,
3262,宜蘭縣,宜蘭市,譚國勇婦產科診所,宜蘭縣宜蘭市中山路３段１５７號,
3263,宜蘭縣,宜蘭市,徐英忠耳鼻喉科美形診所,宜蘭縣宜蘭市復興路２９號１、２樓,
3264,宜蘭縣,宜蘭市,張志強眼科診所,宜蘭縣宜蘭市中山路３段７２號,
3265,宜蘭縣,宜蘭市,曹天德診所,宜蘭縣宜蘭市舊城東路３－１號,
3266,宜蘭縣,宜蘭市,吳宗儒復健科診所,宜蘭縣宜蘭市昇平里康樂路１０３號,
3267,宜蘭縣,宜蘭市,普仁健康診所,宜蘭縣宜蘭市民權路１段２號,
3268,宜蘭縣,宜蘭市,陳義文小兒科診所,宜蘭縣宜蘭市中山路２段３５８號１樓,
3269,宜蘭縣,宜蘭市,明裕診所,宜蘭縣宜蘭市神農路２段６９號,
3270,宜蘭縣,宜蘭市,林耳鼻喉科診所,宜蘭縣宜蘭市中山路３段２３３號,
3271,宜蘭縣,宜蘭市,徐瑪里婦產科診所,宜蘭縣宜蘭市中山路３段１４６號３樓,
3272,宜蘭縣,宜蘭市,李耳鼻喉科診所,宜蘭縣宜蘭市昇平里崇聖街３３－２號,
3273,宜蘭縣,宜蘭市,李文生皮膚科診所,宜蘭縣宜蘭市中山路３段４２號,
3274,宜蘭縣,宜蘭市,黃建財診所,宜蘭縣宜蘭市舊城西路７９號,
3275,宜蘭縣,宜蘭市,潘仁進診所,宜蘭縣宜蘭市中山路２段６１號１樓,
3276,宜蘭縣,宜蘭市,和信診所,宜蘭縣宜蘭市和睦路團管區巷１７號１樓,
3277,宜蘭縣,宜蘭市,陳漢憲診所,宜蘭縣宜蘭市校舍路８９號,
3278,宜蘭縣,宜蘭市,蔡俊逸診所,宜蘭縣宜蘭市中山路２段２２５號,
3279,宜蘭縣,宜蘭市,陳耳鼻喉科診所,宜蘭縣宜蘭市聖後街１６３號,
3280,宜蘭縣,宜蘭市,永合診所,宜蘭縣宜蘭市昇平街７２號,
3281,宜蘭縣,宜蘭市,聖恩診所,宜蘭縣宜蘭市中山路３段１６３號,
3282,宜蘭縣,宜蘭市,聖心聯合診所,宜蘭縣宜蘭市同興街１０１號,
3283,宜蘭縣,宜蘭市,鄭在鈞復健科診所,宜蘭縣宜蘭市文昌路５１號,
3284,宜蘭縣,宜蘭市,宜蘭翰林眼科診所,宜蘭縣宜蘭市北門里中山路３段２２７號,
3285,宜蘭縣,宜蘭市,林宏俊診所,宜蘭縣宜蘭市中山路３段２１１號,
3286,宜蘭縣,宜蘭市,建成骨外科診所,宜蘭縣宜蘭市復興路６６號,
3287,宜蘭縣,宜蘭市,卓越整形外科診所,宜蘭縣宜蘭市光復路４１號,
3288,宜蘭縣,宜蘭市,厚生診所,宜蘭縣宜蘭市復興路３２號,
3289,宜蘭縣,宜蘭市,開蘭安心診所,宜蘭縣宜蘭市神農路１段９５號１、２樓９７號１樓,
3290,宜蘭縣,宜蘭市,得安診所,宜蘭縣宜蘭市中山路３段１５２號５樓１∼２,
3291,宜蘭縣,宜蘭市,許明哲耳鼻喉科診所,宜蘭縣宜蘭市中山路３段９２號,
3292,宜蘭縣,宜蘭市,青田診所,宜蘭縣宜蘭市宜興路１段７９之１號,
3293,宜蘭縣,宜蘭市,呂學劼診所,宜蘭縣宜蘭市復興路３５號,
3294,宜蘭縣,宜蘭市,光中身心診所,宜蘭縣宜蘭市光復路３０號２樓,
3295,宜蘭縣,宜蘭市,迦勒診所,宜蘭縣宜蘭市宜興路１段７９－１號,
3296,宜蘭縣,宜蘭市,胡進忠眼科診所,宜蘭縣宜蘭市中山路３段４２－１號,
3297,宜蘭縣,宜蘭市,宜美皮膚科診所,宜蘭縣宜蘭市中山路２段３０１－２號,
3298,宜蘭縣,宜蘭市,郭峻廷診所,宜蘭縣宜蘭市東港路４９－２號,
3299,宜蘭縣,宜蘭市,松禾診所,宜蘭縣宜蘭市光復路４８號１０樓,
3300,宜蘭縣,宜蘭市,羅恭箎內科診所,宜蘭縣宜蘭市崇聖街８３、８３之１號１樓,
3301,宜蘭縣,宜蘭市,雅信診所,宜蘭縣宜蘭市民權路２段１０２號１樓,
3302,宜蘭縣,宜蘭市,小河馬診所,宜蘭縣宜蘭市女中路３段２６－１號１樓,
3303,宜蘭縣,羅東鎮,優昇診所,宜蘭縣羅東鎮東明里和平路７４號,
3304,宜蘭縣,羅東鎮,仁和診所,宜蘭縣羅東鎮中山路３段２５９號,
3305,宜蘭縣,羅東鎮,明堂診所,宜蘭縣羅東鎮天津路２０號,
3306,宜蘭縣,羅東鎮,仁安診所,宜蘭縣羅東鎮中正街１９號,
3307,宜蘭縣,羅東鎮,黃內兒科診所,宜蘭縣羅東鎮振泰街２１號,
3308,宜蘭縣,羅東鎮,黃耀發小兒科診所,宜蘭縣羅東鎮公正里公正路１３８號,
3309,宜蘭縣,羅東鎮,五福診所,宜蘭縣羅東鎮中正路１０８號,
3310,宜蘭縣,羅東鎮,吳眼科診所,宜蘭縣羅東鎮公正里公正路９６號,
3311,宜蘭縣,羅東鎮,江錦池診所,宜蘭縣羅東鎮賢文里忠孝路１５１號,
3312,宜蘭縣,羅東鎮,洪內兒科診所,宜蘭縣羅東鎮集祥里天津路３號,
3313,宜蘭縣,羅東鎮,詹內兒科診所,宜蘭縣羅東鎮公正路１２８號,
3314,宜蘭縣,羅東鎮,陳內兒科診所,宜蘭縣羅東鎮民權路５６巷１１號,
3315,宜蘭縣,羅東鎮,李鏡明內科小兒科診所,宜蘭縣羅東鎮公正路９８號,
3316,宜蘭縣,羅東鎮,許醫師內兒科診所,宜蘭縣羅東鎮集祥里長春路３５號,
3317,宜蘭縣,羅東鎮,藍內兒科診所,宜蘭縣羅東鎮中山路３段１９６號,
3318,宜蘭縣,羅東鎮,周建章診所,宜蘭縣羅東鎮集祥里長春路２１號,
3319,宜蘭縣,羅東鎮,泰林診所,宜蘭縣羅東鎮成功里興東南路１７０號,
3320,宜蘭縣,羅東鎮,石耳鼻喉科診所,宜蘭縣羅東鎮倉前路５５號,
3321,宜蘭縣,羅東鎮,林飛麟耳鼻喉科診所,宜蘭縣羅東鎮大新里中正路２００號,
3322,宜蘭縣,羅東鎮,李建政耳鼻喉科診所,宜蘭縣羅東鎮公正里公正路２０２號,
3323,宜蘭縣,羅東鎮,謝漢池診所,宜蘭縣羅東鎮忠孝路９１號,
3324,宜蘭縣,羅東鎮,仁壽診所,宜蘭縣羅東鎮中正南路１９７號,
3325,宜蘭縣,羅東鎮,王維昌診所,宜蘭縣羅東鎮公正路１６７－３號,
3326,宜蘭縣,羅東鎮,王步幸耳鼻喉科診所,宜蘭縣羅東鎮浮崙里興東路１３－３號,
3327,宜蘭縣,羅東鎮,顏江龍整形外科診所,宜蘭縣羅東鎮南昌里南昌街３３－６號３樓,
3328,宜蘭縣,羅東鎮,呂耳鼻喉科診所,宜蘭縣羅東鎮集祥里公正街２５號,
3329,宜蘭縣,羅東鎮,侯眼科診所,宜蘭縣羅東鎮大新里６鄰和平路１４２號,
3330,宜蘭縣,羅東鎮,鄭裕南復健科診所,宜蘭縣羅東鎮倉前路７７－７號,
3331,宜蘭縣,羅東鎮,賴崇禮診所,宜蘭縣羅東鎮中正北路１７號,
3332,宜蘭縣,羅東鎮,普濟診所,宜蘭縣羅東鎮興東南路２３３號,
3333,宜蘭縣,羅東鎮,溫家麟診所,宜蘭縣羅東鎮公正里公正路２６４號,
3334,宜蘭縣,羅東鎮,林正權婦產科診所,宜蘭縣羅東鎮天津路１８－１號,
3335,宜蘭縣,羅東鎮,北成診所,宜蘭縣羅東鎮中山路４段２４０號,
3336,宜蘭縣,羅東鎮,陳文貴診所,宜蘭縣羅東鎮公正里興東路１１８號１，２樓,
3337,宜蘭縣,羅東鎮,洪眼科診所,宜蘭縣羅東鎮公正路１６７－１號,
3338,宜蘭縣,羅東鎮,吳振華小兒科診所,宜蘭縣羅東鎮中正南路６３號,
